dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.675001,1.504196,3.247804,0.059322,-0.511719,2.012661,4.711724
0.020000,1.675001,1.503198,3.248802,0.049901,-0.471047,2.033583,4.711881
0.020000,1.675000,1.502372,3.249628,0.041289,-0.430597,2.022513,4.712012
0.020000,1.675000,1.501702,3.250298,0.033494,-0.389780,2.040840,4.712118
0.020000,1.675000,1.501172,3.250828,0.026510,-0.349166,2.030707,4.712202
0.020000,1.675000,1.500765,3.251235,0.020342,-0.308425,2.037083,4.712267
0.020000,1.675000,1.500465,3.251534,0.014989,-0.267629,2.039757,4.712315
0.020000,1.675000,1.500256,3.251743,0.010453,-0.226816,2.040675,4.712348
0.020000,1.675000,1.500121,3.251878,0.006733,-0.185989,2.041336,4.712370
0.020000,1.675000,1.500045,3.251955,0.003830,-0.145154,2.041783,4.712382
0.020000,1.675000,1.500010,3.251990,0.001744,-0.104312,2.042058,4.712387
0.020000,1.675000,1.500000,3.251999,0.000474,-0.063468,2.042203,4.712389
0.020000,1.675000,1.500000,3.252000,0.000022,-0.022623,2.042261,4.712389
0.020000,1.675000,1.500000,3.252000,0.000000,-0.001100,1.076146,4.712389
